matchDate,matchTime,timeScored,facilityNo,playerID,teamName
2021-05-01,13:00:00,01:12:00,6,P0337,Team10
2021-05-01,13:00:00,02:35:00,6,P0216,Team10
2024-12-19,14:00:00,01:23:00,46,P0017,Team20
2024-12-19,14:00:00,02:55:00,46,P0163,Team20
2024-12-19,14:00:00,02:38:00,46,P0299,Team20
2024-12-19,14:00:00,01:52:00,46,P0017,Team20
2024-12-19,14:00:00,02:04:00,46,P0299,Team20
2025-02-07,15:00:00,01:17:00,38,P0074,Team5
2021-05-13,16:00:00,02:23:00,29,P0150,Team1
2021-05-13,16:00:00,01:52:00,29,P0245,Team1
2021-05-13,16:00:00,02:21:00,29,P0298,Team1
2021-05-13,16:00:00,01:44:00,29,P0150,Team1
2021-04-18,17:00:00,01:26:00,25,P0130,Team5
2021-04-18,17:00:00,02:48:00,25,P0283,Team5
2021-04-18,17:00:00,01:01:00,25,P0102,Team5
2021-04-18,17:00:00,01:39:00,25,P0034,Team5
2021-04-18,17:00:00,01:35:00,25,P0074,Team5
2021-04-18,17:00:00,02:02:00,25,P0346,Team9
2021-04-18,17:00:00,02:51:00,25,P0297,Team9
2024-08-29,10:00:00,01:59:00,17,P0193,Team10
2024-08-29,10:00:00,01:09:00,17,P0203,Team7
2024-08-29,10:00:00,02:02:00,17,P0075,Team7
2024-08-29,10:00:00,01:04:00,17,P0276,Team7
2025-01-10,11:00:00,02:21:00,2,P0014,Team24
2025-01-10,11:00:00,02:35:00,2,P0111,Team9
2025-01-10,11:00:00,02:08:00,2,P0111,Team9
2025-01-10,11:00:00,01:40:00,2,P0346,Team9
2025-01-10,11:00:00,01:01:00,2,P0111,Team9
2025-01-10,11:00:00,01:25:00,2,P0192,Team9
2024-10-10,12:00:00,01:08:00,34,P0058,Team21
2024-10-10,12:00:00,01:14:00,34,P0056,Team21
2024-10-10,12:00:00,01:44:00,34,P0058,Team21
2024-10-10,12:00:00,02:27:00,34,P0166,Team4
2024-10-10,12:00:00,02:28:00,34,P0249,Team4
2024-10-10,12:00:00,02:24:00,34,P0186,Team4
2022-01-12,13:00:00,01:37:00,24,P0253,Team15
2022-01-12,13:00:00,02:21:00,24,P0110,Team15
2022-01-12,13:00:00,01:18:00,24,P0036,Team10
2022-01-12,13:00:00,01:56:00,24,P0198,Team10
2022-01-12,13:00:00,02:03:00,24,P0175,Team10
2022-01-12,13:00:00,01:14:00,24,P0036,Team10
2022-01-12,13:00:00,02:01:00,24,P0198,Team10
2022-09-19,14:00:00,01:02:00,25,P0140,Team19
2022-09-19,14:00:00,02:25:00,25,P0311,Team19
2022-09-19,14:00:00,02:43:00,25,P0140,Team19
2022-09-19,14:00:00,02:24:00,25,P0322,Team22
2022-09-19,14:00:00,02:49:00,25,P0131,Team22
2022-09-19,14:00:00,01:04:00,25,P0141,Team22
2022-09-19,14:00:00,01:57:00,25,P0339,Team22
2022-03-12,15:00:00,01:31:00,21,P0303,Team14
2022-03-12,15:00:00,02:12:00,21,P0314,Team14
2022-03-12,15:00:00,01:30:00,21,P0144,Team14
2022-03-12,15:00:00,01:43:00,21,P0221,Team9
2022-03-12,15:00:00,02:37:00,21,P0192,Team9
2022-03-12,15:00:00,02:04:00,21,P0297,Team9
2022-03-12,15:00:00,02:52:00,21,P0192,Team9
2022-03-12,15:00:00,01:47:00,21,P0061,Team9
2020-12-09,16:00:00,02:50:00,19,P0040,Team17
2020-12-09,16:00:00,01:38:00,19,P0306,Team23
2022-04-24,17:00:00,01:42:00,11,P0200,Team1
2022-04-24,17:00:00,01:18:00,11,P0245,Team1
2023-10-04,10:00:00,02:60:00,7,P0342,Team21
2023-10-04,10:00:00,02:33:00,7,P0174,Team21
2023-10-04,10:00:00,01:19:00,7,P0321,Team21
2024-03-18,11:00:00,01:12:00,4,P0281,Team22
2024-03-18,11:00:00,01:37:00,4,P0131,Team22
2024-03-18,11:00:00,02:17:00,4,P0243,Team22
2024-03-18,11:00:00,02:21:00,4,P0130,Team5
2024-03-18,11:00:00,01:42:00,4,P0034,Team5
2024-03-18,11:00:00,02:11:00,4,P0179,Team5
2025-08-19,12:00:00,02:48:00,6,P0205,Team10
2025-08-19,12:00:00,01:29:00,6,P0193,Team10
2025-08-19,12:00:00,02:22:00,6,P0036,Team10
2025-08-19,12:00:00,02:16:00,6,P0198,Team10
2025-08-19,12:00:00,01:44:00,6,P0036,Team10
2025-08-19,12:00:00,02:56:00,6,P0330,Team12
2025-08-19,12:00:00,02:42:00,6,P0080,Team12
2025-08-19,12:00:00,02:05:00,6,P0180,Team12
2025-08-19,12:00:00,01:45:00,6,P0090,Team12
2025-02-15,13:00:00,02:29:00,44,P0278,Team14
2025-02-15,13:00:00,02:28:00,44,P0060,Team14
2025-02-15,13:00:00,01:42:00,44,P0060,Team14
2025-02-15,13:00:00,01:54:00,44,P0158,Team14
2021-02-22,14:00:00,01:35:00,51,P0048,Team20
2021-02-22,14:00:00,02:10:00,51,P0163,Team20
2021-02-22,14:00:00,01:38:00,51,P0163,Team20
2021-02-22,14:00:00,02:46:00,51,P0163,Team20
2021-02-22,14:00:00,02:36:00,51,P0204,Team23
2021-02-22,14:00:00,01:57:00,51,P0139,Team23
2021-02-22,14:00:00,01:12:00,51,P0026,Team23
2021-02-22,14:00:00,02:37:00,51,P0106,Team23
2023-10-29,15:00:00,01:41:00,5,P0264,Team3
2023-10-29,15:00:00,02:04:00,5,P0317,Team3
2023-10-29,15:00:00,02:60:00,5,P0264,Team3
2023-10-29,15:00:00,02:09:00,5,P0187,Team12
2021-09-18,16:00:00,01:39:00,34,P0210,Team20
2021-09-18,16:00:00,02:31:00,34,P0247,Team20
2021-09-18,16:00:00,02:18:00,34,P0210,Team20
2021-09-18,16:00:00,01:36:00,34,P0210,Team20
2021-09-18,16:00:00,02:55:00,34,P0048,Team20
2021-07-25,17:00:00,01:49:00,28,P0178,Team22
2021-07-25,17:00:00,02:03:00,28,P0113,Team22
2021-07-25,17:00:00,01:18:00,28,P0243,Team22
2021-07-25,17:00:00,02:60:00,28,P0339,Team22
2021-07-25,17:00:00,01:12:00,28,P0076,Team22
2021-07-25,17:00:00,02:55:00,28,P0015,Team9
2021-07-25,17:00:00,01:45:00,28,P0032,Team9
2021-07-25,17:00:00,02:50:00,28,P0224,Team9
2021-07-25,17:00:00,01:52:00,28,P0331,Team9
2021-12-28,10:00:00,01:42:00,18,P0335,Team15
2021-12-28,10:00:00,02:29:00,18,P0169,Team15
2021-12-28,10:00:00,01:54:00,18,P0189,Team15
2021-08-12,11:00:00,01:58:00,42,P0100,Team24
2021-08-12,11:00:00,01:37:00,42,P0100,Team24
2023-02-25,12:00:00,01:11:00,36,P0197,Team13
2023-02-25,12:00:00,02:54:00,36,P0084,Team13
2023-02-25,12:00:00,01:44:00,36,P0222,Team13
2023-02-25,12:00:00,01:55:00,36,P0320,Team13
2023-02-25,12:00:00,01:06:00,36,P0005,Team13
2023-02-25,12:00:00,01:57:00,36,P0224,Team9
2023-02-25,12:00:00,02:18:00,36,P0032,Team9
2023-02-25,12:00:00,02:16:00,36,P0104,Team9
2023-02-25,12:00:00,01:22:00,36,P0224,Team9
2023-02-25,12:00:00,02:23:00,36,P0111,Team9
2022-01-08,13:00:00,02:09:00,48,P0100,Team24
2022-01-08,13:00:00,01:30:00,48,P0296,Team24
2022-01-08,13:00:00,01:32:00,48,P0114,Team24
2022-01-08,13:00:00,02:41:00,48,P0296,Team24
2022-01-08,13:00:00,01:33:00,48,P0056,Team21
2022-01-08,13:00:00,02:03:00,48,P0056,Team21
2022-01-08,13:00:00,01:31:00,48,P0085,Team21
2024-09-03,14:00:00,01:27:00,26,P0350,Team1
2024-09-03,14:00:00,02:45:00,26,P0010,Team1
2024-09-03,14:00:00,02:15:00,26,P0113,Team22
2024-09-03,14:00:00,02:35:00,26,P0322,Team22
2024-09-03,14:00:00,01:40:00,26,P0113,Team22
2022-04-03,15:00:00,02:24:00,40,P0147,Team14
2022-04-03,15:00:00,02:19:00,40,P0306,Team23
2022-04-03,15:00:00,02:57:00,40,P0204,Team23
2022-04-03,15:00:00,02:04:00,40,P0078,Team23
2024-11-24,16:00:00,01:37:00,21,P0185,Team2
2024-11-24,16:00:00,02:07:00,21,P0241,Team2
2024-11-24,16:00:00,02:28:00,21,P0101,Team2
2024-11-24,16:00:00,02:50:00,21,P0274,Team2
2024-11-24,16:00:00,01:56:00,21,P0178,Team22
2024-11-24,16:00:00,01:48:00,21,P0188,Team22
2024-05-12,17:00:00,01:04:00,48,P0240,Team6
2024-05-12,17:00:00,02:25:00,48,P0099,Team6
2024-05-12,17:00:00,02:60:00,48,P0308,Team6
2024-05-12,17:00:00,01:45:00,48,P0119,Team6
2024-05-12,17:00:00,02:47:00,48,P0165,Team6
2024-05-12,17:00:00,01:50:00,48,P0285,Team3
2024-05-12,17:00:00,01:57:00,48,P0230,Team3
2024-05-12,17:00:00,01:17:00,48,P0196,Team3
2021-09-05,10:00:00,02:06:00,6,P0175,Team10
2021-09-05,10:00:00,02:57:00,6,P0193,Team10
2021-09-05,10:00:00,02:40:00,6,P0329,Team10
2021-09-05,10:00:00,01:03:00,6,P0296,Team24
2021-09-05,10:00:00,01:17:00,6,P0138,Team24
2021-09-05,10:00:00,02:44:00,6,P0024,Team24
2021-04-07,11:00:00,01:40:00,28,P0158,Team14
2025-01-16,12:00:00,01:24:00,38,P0138,Team24
2025-01-16,12:00:00,02:11:00,38,P0100,Team24
2025-01-16,12:00:00,02:13:00,38,P0345,Team23
2021-09-29,13:00:00,01:01:00,20,P0215,Team13
2021-09-29,13:00:00,01:16:00,20,P0005,Team13
2021-09-29,13:00:00,01:43:00,20,P0222,Team13
2021-09-29,13:00:00,01:46:00,20,P0084,Team13
2021-09-29,13:00:00,01:15:00,20,P0261,Team4
2021-09-29,13:00:00,01:36:00,20,P0107,Team4
2021-09-29,13:00:00,02:11:00,20,P0261,Team4
2021-09-29,13:00:00,01:52:00,20,P0153,Team4
2021-09-29,13:00:00,02:45:00,20,P0072,Team4
2023-12-03,14:00:00,02:33:00,20,P0171,Team19
2023-12-03,14:00:00,02:21:00,20,P0140,Team19
2023-12-03,14:00:00,01:31:00,20,P0004,Team19
2023-12-03,14:00:00,01:59:00,20,P0161,Team19
2023-12-03,14:00:00,02:03:00,20,P0004,Team19
2025-07-25,15:00:00,01:21:00,34,P0070,Team14
2025-07-25,15:00:00,02:49:00,34,P0278,Team14
2025-07-25,15:00:00,02:05:00,34,P0278,Team14
2025-07-25,15:00:00,02:27:00,34,P0316,Team13
2025-07-25,15:00:00,01:06:00,34,P0084,Team13
2025-07-25,15:00:00,02:51:00,34,P0213,Team13
2025-07-25,15:00:00,01:56:00,34,P0152,Team13
2023-04-21,16:00:00,02:50:00,29,P0128,Team8
2023-04-21,16:00:00,02:17:00,29,P0095,Team8
2023-04-21,16:00:00,02:55:00,29,P0268,Team8
2023-04-21,16:00:00,02:40:00,29,P0016,Team8
2021-04-25,17:00:00,02:32:00,21,P0330,Team12
2021-04-25,17:00:00,01:30:00,21,P0007,Team12
2021-04-25,17:00:00,01:27:00,21,P0090,Team12
2021-04-25,17:00:00,01:59:00,21,P0187,Team12
2021-04-25,17:00:00,02:18:00,21,P0312,Team25
2021-04-25,17:00:00,01:36:00,21,P0313,Team25
2021-04-25,17:00:00,02:28:00,21,P0206,Team25
2021-04-25,17:00:00,01:06:00,21,P0027,Team25
2025-09-23,10:00:00,01:18:00,3,P0020,Team10
2025-09-23,10:00:00,01:52:00,3,P0042,Team10
2025-09-23,10:00:00,02:29:00,3,P0205,Team10
2025-09-23,10:00:00,02:25:00,3,P0049,Team10
2025-09-23,10:00:00,01:08:00,3,P0198,Team10
2025-09-23,10:00:00,01:59:00,3,P0183,Team5
2025-09-23,10:00:00,02:31:00,3,P0259,Team5
2024-06-12,11:00:00,01:41:00,10,P0107,Team4
2022-04-06,12:00:00,02:59:00,25,P0105,Team25
2022-04-06,12:00:00,02:35:00,25,P0146,Team25
2022-04-06,12:00:00,01:58:00,25,P0105,Team25
2022-04-06,12:00:00,01:06:00,25,P0206,Team25
2022-04-06,12:00:00,01:57:00,25,P0057,Team14
2024-06-17,13:00:00,02:21:00,2,P0004,Team19
2024-06-17,13:00:00,01:24:00,2,P0262,Team19
2024-06-17,13:00:00,02:04:00,2,P0045,Team19
2024-06-17,13:00:00,02:20:00,2,P0311,Team19
2025-09-04,14:00:00,02:51:00,28,P0001,Team14
2025-09-04,14:00:00,02:42:00,28,P0021,Team5
2025-09-04,14:00:00,01:21:00,28,P0333,Team5
2024-11-03,15:00:00,01:43:00,39,P0025,Team19
2024-11-03,15:00:00,02:28:00,39,P0010,Team1
2024-11-03,15:00:00,02:25:00,39,P0010,Team1
2024-11-03,15:00:00,02:15:00,39,P0245,Team1
2024-11-03,15:00:00,01:49:00,39,P0332,Team1
2024-11-03,15:00:00,02:56:00,39,P0298,Team1
2022-12-13,16:00:00,01:37:00,7,P0256,Team12
2022-12-13,16:00:00,02:60:00,7,P0341,Team12
2022-12-13,16:00:00,02:17:00,7,P0256,Team12
2022-12-13,16:00:00,01:02:00,7,P0227,Team9
2022-12-13,16:00:00,02:33:00,7,P0061,Team9
2022-12-13,16:00:00,01:48:00,7,P0028,Team9
2023-08-23,17:00:00,01:27:00,19,P0136,Team7
2023-08-23,17:00:00,01:60:00,19,P0270,Team7
2023-08-23,17:00:00,02:18:00,19,P0203,Team7
2023-08-23,17:00:00,02:15:00,19,P0228,Team7
2023-08-23,17:00:00,01:11:00,19,P0237,Team14
2024-12-10,10:00:00,01:06:00,23,P0264,Team3
2022-02-04,11:00:00,02:44:00,21,P0154,Team10
2022-02-04,11:00:00,02:10:00,21,P0042,Team10
2022-02-04,11:00:00,01:14:00,21,P0247,Team20
2022-02-04,11:00:00,02:24:00,21,P0163,Team20
2022-02-04,11:00:00,02:06:00,21,P0163,Team20
2024-06-18,12:00:00,02:53:00,12,P0284,Team13
2024-06-18,12:00:00,02:09:00,12,P0222,Team13
2024-06-18,12:00:00,02:57:00,12,P0197,Team13
2024-06-18,12:00:00,01:23:00,12,P0152,Team13
2024-06-18,12:00:00,02:25:00,12,P0122,Team13
2023-01-28,13:00:00,02:15:00,31,P0035,Team16
2023-01-28,13:00:00,01:28:00,31,P0006,Team16
2023-01-28,13:00:00,01:46:00,31,P0305,Team16
2023-01-28,13:00:00,02:39:00,31,P0052,Team16
2023-01-28,13:00:00,02:55:00,31,P0239,Team1
2023-01-28,13:00:00,02:33:00,31,P0239,Team1
2024-04-11,14:00:00,02:56:00,40,P0083,Team2
2024-04-11,14:00:00,01:41:00,40,P0101,Team2
2024-04-11,14:00:00,01:16:00,40,P0172,Team2
2024-04-11,14:00:00,01:24:00,40,P0027,Team25
2024-04-11,14:00:00,02:28:00,40,P0146,Team25
2024-04-11,14:00:00,02:42:00,40,P0105,Team25
2023-03-01,15:00:00,01:40:00,46,P0084,Team13
2023-03-01,15:00:00,02:15:00,46,P0135,Team21
2023-03-01,15:00:00,01:39:00,46,P0085,Team21
2023-03-01,15:00:00,01:37:00,46,P0273,Team21
2021-07-16,16:00:00,01:29:00,16,P0280,Team11
2021-07-16,16:00:00,02:23:00,16,P0280,Team11
2021-07-16,16:00:00,01:25:00,16,P0338,Team11
2021-07-16,16:00:00,02:47:00,16,P0078,Team23
2021-07-16,16:00:00,01:55:00,16,P0345,Team23
2021-07-16,16:00:00,01:21:00,16,P0168,Team23
2025-05-20,17:00:00,02:06:00,29,P0141,Team22
2025-05-20,17:00:00,02:17:00,29,P0322,Team22
2025-05-20,17:00:00,02:25:00,29,P0178,Team22
2025-05-20,17:00:00,02:52:00,29,P0339,Team22
2025-05-20,17:00:00,01:35:00,29,P0322,Team22
2025-05-20,17:00:00,02:02:00,29,P0144,Team14
2025-05-20,17:00:00,02:34:00,29,P0158,Team14
2025-05-20,17:00:00,01:08:00,29,P0070,Team14
2025-05-20,17:00:00,02:43:00,29,P0060,Team14
2025-05-20,17:00:00,01:47:00,29,P0147,Team14
2022-05-16,10:00:00,01:57:00,17,P0245,Team1
2022-05-16,10:00:00,01:56:00,17,P0012,Team23
2023-07-19,11:00:00,01:06:00,23,P0107,Team4
2023-07-19,11:00:00,01:54:00,23,P0113,Team22
2023-07-19,11:00:00,01:07:00,23,P0277,Team22
2023-07-19,11:00:00,01:34:00,23,P0003,Team22
2023-07-19,11:00:00,02:01:00,23,P0214,Team22
2025-04-25,12:00:00,02:46:00,4,P0328,Team6
2025-04-25,12:00:00,01:27:00,4,P0034,Team5
2025-04-25,12:00:00,02:13:00,4,P0081,Team5
2024-12-25,13:00:00,02:51:00,35,P0174,Team21
2024-12-25,13:00:00,01:57:00,35,P0148,Team21
2024-12-25,13:00:00,01:37:00,35,P0079,Team21
2020-12-22,14:00:00,01:49:00,18,P0040,Team17
2020-12-22,14:00:00,01:06:00,18,P0325,Team17
2020-12-22,14:00:00,01:16:00,18,P0294,Team17
2020-12-22,14:00:00,01:01:00,18,P0162,Team17
2020-12-22,14:00:00,02:21:00,18,P0108,Team17
2020-12-22,14:00:00,01:56:00,18,P0100,Team24
2020-12-22,14:00:00,01:50:00,18,P0315,Team24
2020-12-22,14:00:00,02:40:00,18,P0296,Team24
2020-12-22,14:00:00,02:51:00,18,P0271,Team24
2020-12-22,14:00:00,02:26:00,18,P0100,Team24
2025-10-03,15:00:00,02:24:00,9,P0317,Team3
2025-10-03,15:00:00,02:05:00,9,P0141,Team22
2023-02-17,16:00:00,02:37:00,7,P0134,Team18
2023-02-17,16:00:00,01:42:00,7,P0096,Team18
2023-02-17,16:00:00,02:28:00,7,P0134,Team18
2023-02-17,16:00:00,01:16:00,7,P0096,Team18
2023-02-17,16:00:00,01:39:00,7,P0153,Team4
2023-02-17,16:00:00,01:36:00,7,P0039,Team4
2022-01-03,17:00:00,01:28:00,49,P0126,Team24
2022-01-03,17:00:00,01:11:00,49,P0236,Team16
2022-01-03,17:00:00,01:56:00,49,P0159,Team16
2022-01-03,17:00:00,01:49:00,49,P0269,Team16
2021-12-16,10:00:00,01:26:00,49,P0095,Team8
2021-12-16,10:00:00,01:13:00,49,P0297,Team9
2021-12-16,10:00:00,01:09:00,49,P0227,Team9
2025-04-16,11:00:00,02:18:00,31,P0337,Team10
2025-04-16,11:00:00,02:19:00,31,P0205,Team10
2025-04-16,11:00:00,02:49:00,31,P0086,Team10
2025-04-16,11:00:00,01:10:00,31,P0154,Team10
2025-04-16,11:00:00,01:50:00,31,P0127,Team7
2025-04-16,11:00:00,02:51:00,31,P0270,Team7
2021-06-04,12:00:00,01:26:00,3,P0290,Team25
2021-06-04,12:00:00,02:23:00,3,P0146,Team25
2021-06-04,12:00:00,01:08:00,3,P0053,Team25
2021-06-04,12:00:00,02:42:00,3,P0009,Team11
2021-06-04,12:00:00,02:11:00,3,P0082,Team11
2021-06-04,12:00:00,02:32:00,3,P0340,Team11
2021-06-04,12:00:00,02:60:00,3,P0338,Team11
2021-06-04,12:00:00,01:20:00,3,P0338,Team11
2023-01-25,13:00:00,01:01:00,40,P0299,Team20
2023-01-25,13:00:00,01:20:00,40,P0044,Team20
2023-01-25,13:00:00,02:31:00,40,P0247,Team20
2023-01-25,13:00:00,01:57:00,40,P0193,Team10
2023-01-25,13:00:00,01:44:00,40,P0020,Team10
2023-01-25,13:00:00,01:46:00,40,P0020,Team10
2023-06-13,14:00:00,02:28:00,45,P0233,Team2
2023-06-13,14:00:00,02:05:00,45,P0172,Team2
2023-06-13,14:00:00,02:51:00,45,P0274,Team2
2023-06-13,14:00:00,02:04:00,45,P0083,Team2
2023-06-13,14:00:00,02:53:00,45,P0209,Team2
2023-06-13,14:00:00,01:03:00,45,P0191,Team7
2023-06-13,14:00:00,01:55:00,45,P0270,Team7
2023-06-13,14:00:00,02:07:00,45,P0156,Team7
2023-06-13,14:00:00,01:45:00,45,P0228,Team7
2023-06-13,14:00:00,02:59:00,45,P0327,Team7
2021-03-24,15:00:00,01:04:00,50,P0294,Team17
2021-03-24,15:00:00,02:38:00,50,P0342,Team21
2022-12-18,16:00:00,02:36:00,7,P0258,Team2
2022-12-18,16:00:00,01:54:00,7,P0136,Team7
2022-12-18,16:00:00,01:29:00,7,P0127,Team7
2022-09-22,17:00:00,02:59:00,33,P0165,Team6
2024-10-20,10:00:00,01:07:00,33,P0137,Team11
2024-10-20,10:00:00,01:35:00,33,P0089,Team11
2024-10-20,10:00:00,02:48:00,33,P0250,Team19
2024-10-20,10:00:00,01:04:00,33,P0050,Team19
2024-10-20,10:00:00,01:36:00,33,P0311,Team19
2024-10-20,10:00:00,01:29:00,33,P0050,Team19
2024-10-20,10:00:00,01:41:00,33,P0050,Team19
2022-11-06,11:00:00,01:07:00,32,P0068,Team6
2022-11-06,11:00:00,01:39:00,32,P0240,Team6
2022-11-06,11:00:00,02:01:00,32,P0219,Team3
2022-11-06,11:00:00,02:52:00,32,P0199,Team3
2022-11-06,11:00:00,01:54:00,32,P0264,Team3
2022-10-02,12:00:00,01:57:00,41,P0122,Team13
2022-10-02,12:00:00,01:18:00,41,P0093,Team23
2022-10-02,12:00:00,01:22:00,41,P0201,Team23
2022-10-02,12:00:00,02:52:00,41,P0288,Team23
2022-10-02,12:00:00,02:03:00,41,P0093,Team23
2023-04-19,13:00:00,01:38:00,36,P0315,Team24
2023-04-19,13:00:00,01:09:00,36,P0018,Team24
2023-04-19,13:00:00,02:05:00,36,P0271,Team24
2023-04-19,13:00:00,02:45:00,36,P0248,Team24
2023-04-19,13:00:00,01:36:00,36,P0335,Team15
2023-04-19,13:00:00,01:50:00,36,P0207,Team15
2022-01-27,14:00:00,01:55:00,26,P0173,Team8
2022-01-27,14:00:00,02:38:00,26,P0095,Team8
2022-01-27,14:00:00,02:45:00,26,P0304,Team8
2022-01-27,14:00:00,01:23:00,26,P0128,Team8
2022-01-27,14:00:00,02:02:00,26,P0047,Team8
2022-01-27,14:00:00,01:46:00,26,P0311,Team19
2022-01-27,14:00:00,01:05:00,26,P0250,Team19
2022-01-27,14:00:00,01:37:00,26,P0025,Team19
2022-01-27,14:00:00,01:44:00,26,P0170,Team19
2021-07-16,15:00:00,01:18:00,41,P0229,Team3
2021-07-16,15:00:00,01:31:00,41,P0285,Team3
2021-07-16,15:00:00,02:19:00,41,P0123,Team3
2021-07-16,15:00:00,01:11:00,41,P0196,Team3
2021-07-16,15:00:00,02:54:00,41,P0316,Team13
2021-07-16,15:00:00,01:42:00,41,P0316,Team13
2021-07-16,15:00:00,02:26:00,41,P0152,Team13
2025-06-07,16:00:00,02:41:00,4,P0061,Team9
2025-06-07,16:00:00,02:34:00,4,P0103,Team9
2025-06-07,16:00:00,01:50:00,4,P0331,Team9
2025-06-07,16:00:00,01:04:00,4,P0224,Team9
2025-06-07,16:00:00,01:21:00,4,P0294,Team17
2025-06-07,16:00:00,01:54:00,4,P0059,Team17
2025-06-07,16:00:00,01:60:00,4,P0023,Team17
2025-06-07,16:00:00,02:52:00,4,P0307,Team17
2025-02-08,17:00:00,01:29:00,45,P0310,Team20
2025-02-08,17:00:00,02:38:00,45,P0093,Team23
2025-02-08,17:00:00,02:58:00,45,P0012,Team23
2025-02-08,17:00:00,02:55:00,45,P0168,Team23
2023-11-10,10:00:00,01:35:00,13,P0318,Team15
2023-11-10,10:00:00,02:46:00,13,P0110,Team15
2023-11-10,10:00:00,02:17:00,13,P0155,Team16
2021-07-15,11:00:00,01:59:00,19,P0132,Team19
2021-07-15,11:00:00,01:12:00,19,P0170,Team19
2021-07-15,11:00:00,02:07:00,19,P0303,Team14
2021-07-15,11:00:00,01:33:00,19,P0303,Team14
2021-07-15,11:00:00,01:15:00,19,P0158,Team14
2022-11-09,12:00:00,02:38:00,30,P0015,Team9
2022-11-09,12:00:00,01:29:00,30,P0111,Team9
2022-11-09,12:00:00,02:50:00,30,P0111,Team9
2022-11-09,12:00:00,02:56:00,30,P0192,Team9
2022-11-09,12:00:00,02:18:00,30,P0156,Team7
2022-11-09,12:00:00,01:28:00,30,P0177,Team7
2025-03-24,13:00:00,02:13:00,18,P0042,Team10
2025-03-24,13:00:00,01:52:00,18,P0086,Team10
2025-03-24,13:00:00,01:29:00,18,P0198,Team10
2025-03-24,13:00:00,01:50:00,18,P0020,Team10
2025-03-24,13:00:00,01:34:00,18,P0175,Team10
2025-03-24,13:00:00,02:60:00,18,P0126,Team24
2025-01-23,14:00:00,02:58:00,29,P0012,Team23
2025-01-23,14:00:00,02:13:00,29,P0093,Team23
2025-01-23,14:00:00,01:09:00,29,P0093,Team23
2025-01-23,14:00:00,01:02:00,29,P0204,Team23
2025-01-23,14:00:00,02:10:00,29,P0284,Team13
2025-01-23,14:00:00,02:25:00,29,P0122,Team13
2025-01-23,14:00:00,01:33:00,29,P0152,Team13
2022-09-20,15:00:00,02:53:00,18,P0215,Team13
2022-09-20,15:00:00,02:35:00,18,P0197,Team13
2022-09-20,15:00:00,01:08:00,18,P0122,Team13
2022-09-20,15:00:00,01:12:00,18,P0214,Team22
2022-10-23,16:00:00,02:12:00,35,P0255,Team8
2022-10-23,16:00:00,01:05:00,35,P0128,Team8
2022-10-23,16:00:00,02:27:00,35,P0094,Team8
2022-10-23,16:00:00,02:02:00,35,P0002,Team8
2022-10-23,16:00:00,02:23:00,35,P0195,Team2
2025-09-27,17:00:00,01:59:00,42,P0332,Team1
2025-09-27,17:00:00,02:14:00,42,P0200,Team1
2021-02-15,10:00:00,01:51:00,23,P0317,Team3
2021-02-15,10:00:00,01:43:00,23,P0118,Team3
2025-10-07,11:00:00,01:14:00,42,P0134,Team18
2025-10-07,11:00:00,01:57:00,42,P0109,Team18
2025-10-07,11:00:00,02:46:00,42,P0260,Team18
2025-10-07,11:00:00,01:31:00,42,P0222,Team13
2022-11-16,12:00:00,02:40:00,42,P0159,Team16
2022-11-16,12:00:00,02:57:00,42,P0158,Team14
2022-11-16,12:00:00,01:02:00,42,P0314,Team14
2022-11-16,12:00:00,02:39:00,42,P0147,Team14
2022-11-16,12:00:00,01:06:00,42,P0303,Team14
2022-11-16,12:00:00,01:56:00,42,P0314,Team14
2021-03-22,13:00:00,01:09:00,4,P0010,Team1
2021-03-22,13:00:00,02:24:00,4,P0151,Team1
2021-03-22,13:00:00,02:03:00,4,P0151,Team1
2021-03-22,13:00:00,02:59:00,4,P0184,Team1
2021-03-22,13:00:00,02:36:00,4,P0307,Team17
2021-03-22,13:00:00,02:38:00,4,P0033,Team17
2024-05-15,14:00:00,01:58:00,30,P0278,Team14
2024-05-15,14:00:00,02:49:00,30,P0272,Team14
2024-05-15,14:00:00,01:56:00,30,P0167,Team20
2024-05-15,14:00:00,01:06:00,30,P0017,Team20
2023-04-06,15:00:00,01:33:00,12,P0037,Team25
2023-04-06,15:00:00,02:43:00,12,P0313,Team25
2023-04-06,15:00:00,02:36:00,12,P0037,Team25
2023-04-06,15:00:00,02:13:00,12,P0053,Team25
2023-04-06,15:00:00,01:42:00,12,P0290,Team25
2023-04-06,15:00:00,02:56:00,12,P0241,Team2
2023-04-06,15:00:00,01:03:00,12,P0233,Team2
2023-04-06,15:00:00,02:34:00,12,P0258,Team2
2025-07-07,16:00:00,01:34:00,41,P0268,Team8
2025-07-07,16:00:00,02:31:00,41,P0032,Team9
2025-07-07,16:00:00,02:04:00,41,P0227,Team9
2025-07-07,16:00:00,01:48:00,41,P0104,Team9
2025-07-07,16:00:00,01:01:00,41,P0104,Team9
2025-07-07,16:00:00,02:40:00,41,P0221,Team9
2025-07-12,17:00:00,01:60:00,2,P0302,Team1
2025-07-12,17:00:00,01:08:00,2,P0245,Team1
2025-07-12,17:00:00,02:41:00,2,P0239,Team1
2025-09-06,10:00:00,02:43:00,10,P0179,Team5
2025-09-06,10:00:00,02:13:00,10,P0021,Team5
